|2019-01-29|68.68|290.62|34.05|
|2019-01-30|68.67|301.31|34.83|
|2019-01-31|68.68|310.68|36.16|
|2019-02-01|68.67|314.49|36.62|
|2019-02-02|68.68|314.49|37.08|
|2019-02-03|68.68|317.69|37.10|
|2019-02-04|68.67|317.69|37.38|
|2019-02-05|68.68|336.60|37.55|
|2019-02-06|68.67|336.97|37.60|
|2019-02-07|68.68|339.07|37.70|
|2019-02-08|68.67|345.13|37.82|
|2019-02-09|68.68|347.24|38.03|
|2019-02-10|68.67|347.47|38.40|
|2019-02-11|68.67|347.47|38.42|
|2019-02-12|68.68|352.45|38.46|
|2019-02-13|68.67|254.13|38.56|
|2019-02-14|68.68|244.83|38.00|
|2019-02-15|68.68|244.83|38.11|
|2019-02-16|68.68|244.83|38.99|
|2019-02-17|68.68|244.83|39.23|
|2019-02-18|68.68|244.83|39.54|
|2019-02-19|68.68|244.83|39.97|
|2019-02-20|68.68|245.83|40.23|
|2019-02-21|68.68|245.83|40.38|
|2019-02-22|68.68|246.03|40.95|
|2019-02-23|68.67|247.99|41.18|
|2019-02-24|68.68|247.99|41.20|
|2019-02-25|68.68|247.99|41.19|
|2019-02-26|68.67|247.99|41.46|
|2019-02-27|68.67|247.99|41.60|
|2019-02-28|68.68|247.99|41.86|
|2019-03-01|68.68|287.99|41.93|
|2019-03-02|68.68|297.99|42.64|
|2019-03-03|68.67|297.99|42.62|
|2019-03-04|68.68|297.99|42.81|
|2019-03-05|68.68|301.28|43.01|
|2019-03-06|68.67|289.30|43.41|
|2019-03-07|68.67|292.30|43.75|
|2019-03-08|68.67|291.63|43.84|
|2019-03-09|68.68|291.63|47.17|
|2019-03-10|68.68|291.63|47.56|
|2019-03-11|68.67|291.63|50.85|
|2019-03-12|68.68|291.63|50.91|
|2019-03-13|68.68|299.63|51.06|
|2019-03-14|68.68|299.63|52.76|
|2019-03-15|68.68|221.37|53.02|
|2019-03-16|68.67|221.37|51.85|
|2019-03-17|68.68|221.37|51.46|
|2019-03-18|68.68|221.37|51.50|
|2019-03-19|68.68|221.37|51.63|
|2019-03-20|68.67|222.37|51.82|
|2019-03-21|68.67|240.43|52.63|
|2019-03-22|68.67|240.53|52.93|
|2019-03-23|68.68|239.77|53.22|
|2019-03-24|68.68|239.77|53.27|
|2019-03-25|68.68|222.57|53.30|
|2019-03-26|68.68|222.57|53.77|
|2019-03-27|68.68|217.92|53.77|
|2019-03-28|68.68|217.92|53.84|
|2019-03-29|68.68|217.92|54.27|
|2019-03-30|68.68|219.42|54.38|
|2019-03-31|68.67|219.42|54.39|
|2019-04-01|68.67|219.42|54.47|
|2019-04-02|68.67|219.42|55.10|
|2019-04-03|68.68|219.71|54.80|
|2019-04-04|68.67|219.71|54.76|
|2019-04-05|68.67|219.71|54.86|
|2019-04-06|68.67|219.71|55.15|
|2019-04-07|68.68|219.71|55.52|
|2019-04-08|68.68|219.71|55.67|
|2019-04-09|68.68|219.71|55.82|
|2019-04-10|68.67|219.71|56.61|
|2019-04-11|68.68|219.71|56.85|
|2019-04-12|68.67|211.45|56.81|
|2019-04-13|65.68|195.24|56.90|
|2019-04-14|65.68|195.56|56.61|
|2019-04-15|65.68|195.56|56.52|
|2019-04-16|68.67|195.56|56.80|
|2019-04-17|68.68|195.56|56.87|
|2019-04-18|68.67|195.56|56.84|
|2019-04-19|68.67|195.56|56.86|
|2019-04-20|68.68|195.56|56.90|
|2019-04-21|68.67|195.56|56.96|
|2019-04-22|68.67|195.56|57.01|
|2019-04-23|68.68|195.56|57.06|
|2019-04-24|68.67|162.91|57.11|
|2019-04-25|68.68|160.15|54.59|
|2019-04-26|68.67|156.23|54.02|
|2019-04-27|68.68|156.23|53.51|
|2019-04-28|68.67|156.23|53.51|
|2019-04-29|68.67|156.23|53.55|
|2019-04-30|68.67|156.23|53.58|
|2019-05-01|68.68|156.23|53.59|
|2019-05-02|68.68|156.23|53.58|
|2019-05-03|68.67|156.23|53.56|
|2019-05-04|68.68|156.23|53.59|
|2019-05-05|68.68|156.23|53.61|
|2019-05-06|68.68|156.23|53.62|
|2019-05-07|68.68|156.23|52.98|
|2019-05-08|68.67|156.23|53.51|
|2019-05-09|68.68|156.23|53.52|
|2019-05-10|68.67|156.23|53.49|
|2019-05-11|68.68|156.23|53.52|
|2019-05-12|68.68|156.23|53.52|
|2019-05-13|68.68|156.23|53.36|
|2019-05-14|68.68|156.23|53.43|
