|2017-03-13| 12.5768| 12.3794| 10.1049|.1974|0|0|0|0|
|2017-03-14| 12.5768| 12.3794| 10.1147|.1974|0|0|0|0|
|2017-03-15| 12.5768| 12.3794| 10.1184|.1974|0|0|0|0|
|2017-03-16| 12.5768| 12.3794| 10.1394|.1974|0|0|0|0|
|2017-03-17| 12.5768| 12.3794| 10.155|.1974|0|0|0|0|
|2017-03-18| 12.5768| 12.3794| 10.1673|.1974|0|0|0|0|
|2017-03-19| 12.5768| 12.3794| 10.1692|.1974|0|0|0|0|
|2017-03-20| 12.5768| 12.3794| 10.1741|.1974|0|0|0|0|
|2017-03-21| 12.5768| 12.3794| 10.1861|.1974|0|0|0|0|
|2017-03-22| 12.5768| 12.8781| 10.1949|-.3013|0|0|0|0|
|2017-03-23| 12.5768| 12.8781| 10.2118|-.3013|0|0|0|0|
|2017-03-24| 12.5768| 12.8781| 10.2206|-.3013|0|0|0|0|
|2017-03-25| 12.5768| 12.8781| 10.2333|-.3013|0|0|0|0|
|2017-03-26| 12.5768| 12.8781| 10.2355|-.3013|0|0|0|0|
|2017-03-27| 12.5768| 12.8781| 10.246|-.3013|0|0|0|0|
|2017-03-28| 12.5768| 12.8781| 10.259|-.3013|0|0|0|0|
|2017-03-29| 12.5768| 12.8781| 10.2678|-.3013|0|0|0|0|
|2017-03-30| 12.5768| 12.8781| 10.2761|-.3013|0|0|0|0|
|2017-03-31| 12.5768| 12.8781| 10.2859|-.3013|0|0|0|0|
|2017-04-01| 12.5768| 12.8781| 10.2955|-.3013|0|0|0|0|
|2017-04-02| 12.5768| 12.8781| 10.2964|-.3013|0|0|0|0|
|2017-04-03| 12.5768| 12.8781| 10.306|-.3013|0|0|0|0|
|2017-04-04| 12.5768| 12.8781| 10.3295|-.3013|0|0|0|0|
|2017-04-05| 12.5768| 12.8781| 10.3339|-.3013|0|0|0|0|
|2017-04-06| 12.5768| 12.8781| 10.3422|-.3013|0|0|0|0|
|2017-04-07| 12.5768| 12.8781| 10.3476|-.3013|0|0|0|0|
|2017-04-08| 12.5768| 12.8781| 10.373|-.3013|0|0|0|0|
|2017-04-09| 12.5768| 12.8781| 10.373|-.3013|0|0|0|0|
|2017-04-10| 12.5768| 12.8781| 10.3762|-.3013|0|0|0|0|
|2017-04-11| 12.5768| 12.8781| 10.3777|-.3013|0|0|0|0|
|2017-04-12| 12.5768| 12.8781| 10.3825|-.3013|0|0|0|0|
|2017-04-13| 12.5768| 12.8781| 10.4099|-.3013|0|0|0|0|
|2017-04-14| 12.5768| 12.8781| 10.4141|-.3013|0|0|0|0|
|2017-04-15| 12.5768| 12.8781| 10.4165|-.3013|0|0|0|0|
|2017-04-16| 12.5768| 12.8781| 10.4165|-.3013|0|0|0|0|
|2017-04-17| 12.5768| 12.8781| 10.4168|-.3013|0|0|0|0|
|2017-04-18| 12.5768| 12.8781| 10.4283|-.3013|0|0|0|0|
|2017-04-19| 12.5768| 12.8781| 10.4351|-.3013|0|0|0|0|
|2017-04-20| 12.5768| 12.8781| 10.4427|-.3013|0|0|0|0|
|2017-04-21| 12.5768| 12.8781| 10.4591|-.3013|0|0|0|0|
|2017-04-22| 12.5768| 12.8781| 10.462|-.3013|0|0|0|0|
|2017-04-23| 12.5768| 12.8781| 10.4628|-.3013|0|0|0|0|
|2017-04-24| 12.5768| 12.8781| 10.4743|-.3013|0|0|0|0|
|2017-04-25| 12.5768| 12.8781| 10.5036|-.3013|0|0|0|0|
|2017-04-26| 12.5768| 12.8781| 10.5146|-.3013|0|0|0|0|
|2017-04-27| 12.5768| 12.8781| 10.5237|-.3013|0|0|0|0|
|2017-04-28| 12.5768| 12.8781| 10.5371|-.3013|0|0|0|0|
|2017-04-29| 12.5768| 12.8781| 10.5428|-.3013|0|0|0|0|
|2017-04-30| 12.5768| 12.8781| 10.5437|-.3013|0|0|0|0|
|2017-05-01| 12.5768| 12.8781| 10.5442|-.3013|0|0|0|0|
|2017-05-02| 12.5768| 12.8781| 10.5501|-.3013|0|0|0|0|
|2017-05-03| 12.5768| 12.8781| 10.5511|-.3013|0|0|0|0|
|2017-05-04| 12.5768| 12.8781| 10.555|-.3013|0|0|0|0|
|2017-05-05| 12.5768| 12.8781| 10.5599|-.3013|0|0|0|0|
